time_h,C_r0,C_r0p5,C_r1,C_r1p5,C_r2,C_max
0.8833333333333333,2.5390085321649423,2.5180857624064776,2.406713563615104,2.0854496393337776,1.5037381965456393,2.5390085321649423
0.9,2.5375317906485764,2.5152060352202126,2.3999472692124786,2.076213589285816,1.4989501026941752,2.5375317906485764
0.9166666666666666,2.5359225984769855,2.512176793797858,2.3930985282704853,2.0670776935918616,1.4942344430147012,2.5359225984769855
0.9333333333333333,2.5341761367889406,2.50899752921206,2.386172765420321,2.0580425290618285,1.4895418417710569,2.5341761367889406
0.95,2.5322879303303676,2.5056680887173175,2.3791756427841753,2.0491131811264247,1.4848854926267072,2.5322879303303676
0.9666666666666667,2.5302539020892367,2.5021887497587803,2.3721133609941862,2.0402891882795027,1.4802461553195438,2.5302539020892367
0.9833333333333333,2.5280704404438588,2.4985602319625944,2.364991812928251,2.031574207638243,1.4756204670404138,2.5280704404438588
1.0,2.5257344349488617,2.494783691200851,2.357817399089881,2.022965317950179,1.4710965206636242,2.5257344349488617
1.0166666666666666,2.5232433173146696,2.490860704639778,2.3505948005865283,2.0144497697085857,1.4666598092742544,2.5232433173146696
1.0333333333333334,2.520595035734713,2.486792904034176,2.34332699542999,2.006026780349724,1.462252803748336,2.520595035734713
1.05,2.517787918603668,2.4825819469258255,2.336018026527592,1.9976952910780055,1.4579204044880474,2.517787918603668
1.0666666666666667,2.514820660954933,2.4782297334343824,2.328671572101107,1.98945135775632,1.4536158670874124,2.514820660954933
1.0833333333333333,2.5116923636128976,2.4737383077874764,2.3212909861600446,1.981296627469182,1.4493177001114503,2.5116923636128976
1.1,2.5084025139045627,2.469109912744261,2.3138803906273844,1.9732325475118515,1.4450510239065082,2.5084025139045627
1.1166666666666667,2.5049510229189416,2.4643471218090545,2.306443909635899,1.965258061694602,1.4407791583244431,2.5049510229189416
1.1333333333333333,2.501338272983799,2.4594527854082724,2.2989855768523313,1.9573753412701418,1.4364818530192518,2.501338272983799
1.15,2.4975651167275323,2.454430066629622,2.291510093088312,1.9495849357116177,1.4322445262466597,2.4975651167275323
1.1666666666666667,2.493632911369321,2.4492825050570604,2.2840212683187024,1.9418767509065225,1.428048837840732,2.493632911369321
1.1833333333333333,2.489543507780164,2.444013666712922,2.276521119372309,1.9342488139103284,1.4238699985552696,2.489543507780164
1.2,2.485299072993458,2.4386270228413354,2.26901218061618,1.926696019750443,1.4197819522292097,2.485299072993458
1.2166666666666666,2.4809020169614664,2.43312605036419,2.2614956259835535,1.9192107183893443,1.4156848861622622,2.4809020169614664
1.2333333333333334,2.4763549319413536,2.4275139861494464,2.253972841595457,1.9118025123885203,1.4115258795303256,2.4763549319413536
1.25,2.4716605115405272,2.421794267776973,2.2464482068593816,1.904474751717991,1.4073993459588123,2.4716605115405272
1.2666666666666666,2.4668217866220314,2.415970917490857,2.238925028050849,1.8972195049279064,1.4033206400619544,2.4668217866220314
1.2833333333333334,2.461842251910861,2.410047998290903,2.2314045950923425,1.890031370437507,1.3992856717046174,2.461842251910861
1.3,2.4567256419103374,2.4040293213971937,2.223887567906054,1.8829034675019947,1.3952973649454818,2.4567256419103374
1.3166666666666667,2.451475735884576,2.3979184058807768,2.2163741673178925,1.8758360393742832,1.391328052980945,2.451475735884576
1.3333333333333333,2.4460962565034374,2.3917186133577957,2.20886548249665,1.8688273309530299,1.3873613522134842,2.4460962565034374
1.35,2.440590921786494,2.3854333114942694,2.201362528964139,1.861879687667871,1.3833620606970998,2.440590921786494
1.3666666666666667,2.434963505201619,2.3790659381247248,2.19386753834198,1.8549964611276097,1.379397629700055,2.434963505201619
1.3833333333333333,2.4292179362715536,2.372620231204534,2.1863824972137667,1.8481714168023247,1.3754203835896726,2.4292179362715536
1.4,2.42335838179044,2.36609991743889,2.178908692648984,1.84141177507311,1.3713738405341322,2.42335838179044
1.4166666666666667,2.4173891288784755,2.3595088903511647,2.1714498299532607,1.8347186106234146,1.3673398616790005,2.4173891288784755
1.4333333333333333,2.411314733308278,2.352851517866212,2.164008315658606,1.8280834797127996,1.3633822825260302,2.411314733308278
1.45,2.4051400695036675,2.3461320162565484,2.1565837360706355,1.8214928722066657,1.3594615741121179,2.4051400695036675
1.4666666666666666,2.3988699735232126,2.339353844218236,2.1491745189061136,1.8149498655793952,1.3554826790795902,2.3988699735232126
1.4833333333333334,2.3925088737756823,2.332520083015094,2.141782207596217,1.8084603031710478,1.351530042605076,2.3925088737756823
1.5,2.386060993660691,2.325634201056175,2.1344085672988817,1.8020184437616078,1.3475686851531312,2.386060993660691
1.5166666666666666,2.3795306726067653,2.3186996780839424,2.1270539839339655,1.7956253341365482,1.3436455796831839,2.3795306726067653
1.5333333333333334,2.3729222568499155,2.31171985801372,2.119719057674625,1.7892730318650205,1.339753673710558,2.3729222568499155
1.55,2.3662400302456525,2.304697825132015,2.1124029718598814,1.782963456215291,1.3358157900123406,2.3662400302456525
1.5666666666666667,2.359488061195675,2.2976364082774907,2.105106806101489,1.776699283993306,1.3318808574857035,2.359488061195675
1.5833333333333333,2.3526702853313246,2.2905386533408922,2.097831892707811,1.7704794286345986,1.3279664545692718,2.3526702853313246
1.6,2.3457906977060627,2.2834076734675497,2.090578579028242,1.7642977979461643,1.324070185315151,2.3457906977060627
1.6166666666666667,2.338853293510059,2.2762462937699564,2.083346570359053,1.7581575973155221,1.3201130680943474,2.338853293510059
1.6333333333333333,2.331861890494511,2.2690572406895138,2.076137587126947,1.752062965471934,1.3161607953846455,2.331861890494511
1.65,2.3248202738064863,2.2618436039694725,2.068953450654596,1.746008673432141,1.3122810907139109,2.3248202738064863
1.6666666666666667,2.317732388516794,2.254608445381657,2.0617929528544865,1.739979162839742,1.3084819927854614,2.317732388516794
1.6833333333333333,2.310602051918125,2.247353879669723,2.0546527306914184,1.7339757150370552,1.3046473185417329,2.310602051918125
1.7,2.3034324234006034,2.240081340031379,2.0475327208353495,1.7280074245168353,1.300744365732312,2.3034324234006034
1.7166666666666666,2.2962261889978732,2.2327926763802166,2.0404353102739643,1.7220804794307805,1.2968798884212485,2.2962261889978732
1.7333333333333334,2.288986163119948,2.2254903864213924,2.0333618151471717,1.7161833747794106,1.2930582520480816,2.288986163119948
1.75,2.281715461388496,2.218176697474874,2.026310572687094,1.710316370624482,1.2892128272849048,2.281715461388496
1.7666666666666666,2.2744170234009218,2.2108533387152933,2.0192820145858223,1.704483220260483,1.285321496697906,2.2744170234009218
1.7833333333333334,2.2670935489175412,2.2035222545570328,2.012277619103412,1.6986876551700116,1.2814043470662393,2.2670935489175412
1.8,2.2597477919108235,2.196185732615638,2.005299409921424,1.6929307013322155,1.2774550488692382,2.2597477919108235
1.8166666666666667,2.2523827251559716,2.188846339099314,1.9983490287537637,1.6872091574821273,1.2735854701872746,2.2523827251559716
1.8333333333333333,2.2450015218750585,2.1815066047038623,1.9914258422771027,1.6815088921695267,1.269732980100922,2.2450015218750585
1.85,2.237607262421679,2.1741682446572903,1.9845274779114794,1.6758353129336938,1.265826335204462,2.237607262421679
1.8666666666666667,2.230202464650789,2.16683258060668,1.9776553914976451,1.670194654615798,1.2619147366480539,2.230202464650789
1.8833333333333333,2.2227893975317286,2.1595014930909864,1.9708110933484007,1.6645827583769413,1.258038187104059,2.2227893975317286
1.9,2.2153705000788757,2.152176898799166,1.963993947277531,1.658994110008929,1.2541497206325554,2.2153705000788757
1.9166666666666667,2.207948164443523,2.1448602357114686,1.9572033621639409,1.6534322736333,1.2502979889069281,2.207948164443523
1.9333333333333333,2.20052450518594,2.137552858638715,1.9504392528393901,1.6478884326117045,1.2464917779024414,2.20052450518594
1.95,2.193101468764751,2.13025578981162,1.9436994275438617,1.6423634366540218,1.2426608626206164,2.193101468764751
1.9666666666666666,2.185680629139474,2.122969600893139,1.9369837022330119,1.6368619973510343,1.2388031115550222,2.185680629139474
1.9833333333333334,2.178263267278306,2.115695105299232,1.9302931670388448,1.6313885500772503,1.2349503213350472,2.178263267278306
2.0,2.1708507338770766,2.1084335126839573,1.92362893251462,1.6259397852086441,1.2310934241384845,2.1708507338770766
2.0166666666666666,2.1634446012160358,2.1011860710626684,1.9169907301856894,1.6205142697325434,1.227241256890792,2.1634446012160358
2.033333333333333,2.15604646429594,2.093953802971293,1.910378461653168,1.615112233124802,1.223349086044838,2.15604646429594
2.05,2.1486578043954276,2.086737691791713,1.9037930898325959,1.609739997534163,1.2194614079124264,2.1486578043954276
2.066666666666667,2.1412800953263322,2.079539087916535,1.8972362630510782,1.6043923608201358,1.2155675742850915,2.1412800953263322
2.0833333333333335,2.1339150191147604,2.072359401163328,1.8907078795127803,1.599069769711008,1.2116958231295454,2.1339150191147604
2.1,2.126564271127588,2.0651998356397927,1.8842079592262448,1.5937655171764966,1.207846827271722,2.126564271127588
2.1166666666666667,2.119229422472801,2.0580612765845947,1.8777351129826787,1.5884805659730816,1.2039610478824063,2.119229422472801
2.1333333333333333,2.1119117344363985,2.0509442947498338,1.8712896752712438,1.5832187821013903,1.2000763733866202,2.1119117344363985
2.15,2.1046122657516246,2.0438497052164797,1.8648724891506065,1.5779786695441624,1.1962345518258615,2.1046122657516246
2.1666666666666665,2.097332137407549,2.0367783903969117,1.8584827750705868,1.5727530063762956,1.1923832398050387,2.097332137407549
2.183333333333333,2.09007241508676,2.0297307438900996,1.8521191549190372,1.5675455976364865,1.1885709890411573,2.09007241508676
2.2,2.082833845306245,2.0227069918387066,1.8457811154715391,1.5623490431946312,1.1847888611771447,2.082833845306245
2.216666666666667,2.0756169729960865,2.015707088725051,1.8394667109434775,1.5571688169300142,1.1809547099890334,2.0756169729960865
2.2333333333333334,2.0684220368656154,2.0087308573188714,1.833177055622655,1.552011082282149,1.1771293264485858,2.0684220368656154
2.25,2.0612492587554727,2.001778718411622,1.8269131553681324,1.5468732555113198,1.1732967170263444,2.0612492587554727
2.2666666666666666,2.0540991546167837,1.994851204880034,1.8206754387291435,1.5417592854416502,1.1694937105965015,2.0540991546167837
2.283333333333333,2.046972393232785,1.9879489735346718,1.8144639993239629,1.5366573019365863,1.165721216548313,2.046972393232785
2.3,2.039869716053352,1.9810722260659408,1.8082765032612356,1.531571532479467,1.1619465747388074,2.039869716053352
2.316666666666667,2.032791512809385,1.974220790597791,1.8021132516131142,1.5265029963133903,1.1581337823770081,2.032791512809385
2.3333333333333335,2.025737973096118,1.9673947618900884,1.795975010658255,1.5214596171031376,1.1543158765464205,2.025737973096118
2.35,2.018709387962221,1.960594685323636,1.7898635191080077,1.5164358631900838,1.1505328791267029,2.018709387962221
2.3666666666666667,2.011706369594855,1.9538212119816847,1.7837777854998613,1.5114274886168264,1.1467834708322766,2.011706369594855
2.3833333333333333,2.004729544108117,1.9470744788755612,1.7777163222660548,1.5064301170683225,1.1430366878776559,2.004729544108117
2.4,1.9977792190384323,1.9403541879620734,1.7716779951220276,1.5014500563909583,1.1392710898408778,1.9977792190384323
2.4166666666666665,1.9908553666409308,1.9336601474767008,1.765664063249725,1.4964912417306147,1.135480507782739,1.9908553666409308
2.433333333333333,1.983958023814698,1.9269926886677182,1.7596757920783292,1.4915549881080061,1.131691534708095,1.983958023814698
2.45,1.9770875361969877,1.9203523988619926,1.7537139093528455,1.4866382623507846,1.1279135454831681,1.9770875361969877
2.466666666666667,1.9702444712509741,1.913739790314557,1.7477778002166973,1.4817368037666157,1.1241665639250693,1.9702444712509741
2.4833333333333334,1.9634293524045152,1.9071550032231497,1.7418666002508816,1.4768521648406616,1.1203808158049473,1.9634293524045152
2.5,1.9566424697590339,1.9005980764117647,1.7359810143674164,1.4719881247026683,1.1166483410236148,1.9566424697590339
2.5166666666666666,1.9498840629394085,1.894069348368467,1.7301207953170572,1.4671321370886017,1.113003350033672,1.9498840629394085
2.533333333333333,1.943154418932839,1.887568596174118,1.7242825895891079,1.4622845582282833,1.109296288167766,1.943154418932839
2.55,1.936453354584723,1.8810949649377484,1.7184666365613765,1.4574587878198662,1.1055548622625733,1.936453354584723
2.566666666666667,1.9297803997021539,1.8746483761725872,1.7126751375628593,1.4526518528869525,1.101826749497805,1.9297803997021539
2.5833333333333335,1.9231354911419993,1.8682291703785299,1.7069081896651301,1.4478654177466734,1.09812908685331,1.9231354911419993
2.6,1.9165188368748618,1.8618376356877127,1.7011659099284526,1.4430928637745088,1.0944323051448464,1.9165188368748618
2.6166666666666667,1.9099307076460512,1.8554738166157174,1.6954471659972734,1.4383369582791246,1.0907455386029075,1.9099307076460512
2.6333333333333333,1.9033711982338917,1.8491375922819522,1.6897520328418958,1.4335942967136672,1.0870989848619894,1.9033711982338917
2.65,1.8968403025547294,1.8428287933391232,1.684079268904148,1.4288635747496623,1.0834592809495218,1.8968403025547294
2.6666666666666665,1.8903378623504214,1.8365469699305432,1.6784282194187794,1.4241476521522116,1.0797862383946035,1.8903378623504214
2.683333333333333,1.8838635471461775,1.8302917772390315,1.6727999691522695,1.419454239098371,1.0761354286227918,1.8838635471461775
2.7,1.8774171379372857,1.8240634433310663,1.6671955153571276,1.4147743768989756,1.0724771883201922,1.8774171379372857
2.716666666666667,1.8709987373777814,1.8178620470607778,1.6616137574370247,1.410114917472753,1.0687815106737397,1.8709987373777814
2.7333333333333334,1.8646083897970551,1.8116876376544977,1.6560567177214838,1.4054783114475882,1.065125525621482,1.8646083897970551
2.75,1.8582462944672358,1.8055408019384722,1.6505246335313961,1.4008553614296027,1.061483580906149,1.8582462944672358
2.7666666666666666,1.8519128674649723,1.7994216977300805,1.6450158355407396,1.3962457864421292,1.057885740369744,1.8519128674649723
2.783333333333333,1.8456082637146687,1.7933300520607147,1.6395293756475902,1.3916455150804201,1.0543083297987237,1.8456082637146687
2.8,1.8393323293592616,1.7872653390672486,1.6340636916287266,1.3870568397772431,1.0507126376218106,1.8393323293592616
2.816666666666667,1.833084616767818,1.7812269247658814,1.6286193632295651,1.3824870696310434,1.0471336243096192,1.833084616767818
2.8333333333333335,1.8268646528548098,1.7752147059347418,1.6231971302270425,1.3779303503276314,1.0435508211189994,1.8268646528548098
2.85,1.8206722320438273,1.76922855503856,1.6177963993322972,1.373393218886457,1.039934196377482,1.8206722320438273
2.8666666666666667,1.8145071813906548,1.7632684418705535,1.6124185470137005,1.3688745565203218,1.0363449240081828,1.8145071813906548
2.8833333333333333,1.8083695099428483,1.7573346235023708,1.60706372577758,1.3643736082279854,1.032781905701398,1.8083695099428483
2.9,1.8022593776733526,1.751427254726907,1.601731266871215,1.3598832246019075,1.0292170201602697,1.8022593776733526
2.9166666666666665,1.796176877541808,1.7455460747725617,1.5964202247361998,1.3554125527881586,1.0255971789687093,1.796176877541808
2.933333333333333,1.7901218612685559,1.7396910248065853,1.5911328483967768,1.3509634630937066,1.022030847136842,1.7901218612685559
2.95,1.7840943950823405,1.733862630629866,1.5858693351145767,1.3465268811207767,1.0185320141848968,1.7840943950823405
2.966666666666667,1.7780947928013089,1.7280609472351989,1.5806270559170426,1.3420952316465407,1.0150816747120512,1.7780947928013089
2.9833333333333334,1.7721230149434894,1.7222851577011986,1.5754036254365333,1.3376726167948947,1.011607657725433,1.7721230149434894
3.0,1.7661784350137875,1.7165343042695342,1.5701991906797543,1.3332644239882425,1.0081238850090763,1.7661784350137875
3.0166666666666666,1.7602603813033362,1.7108079851341584,1.5650143571040742,1.328870529946426,1.0046592559164145,1.7602603813033362
3.033333333333333,1.7543682101897218,1.7051058073638599,1.5598488695859265,1.32449192439804,1.0011766147681251,1.7543682101897218
3.05,1.7485015240004511,1.6994275142973243,1.554703419261784,1.3201339163167074,0.9976755235634622,1.7485015240004511
3.066666666666667,1.7426600804809889,1.693773250919217,1.549579722465047,1.3157971334529561,0.9942129638813412,1.7426600804809889
3.0833333333333335,1.7368439804492397,1.6881434852276644,1.5444778924260973,1.3114740395933602,0.990766465400109,1.7368439804492397
3.1,1.7310535106151057,1.682538287916159,1.53939655491828,1.3071652661097861,0.9873106666159853,1.7310535106151057
3.1166666666666667,1.725288728744566,1.676957440155239,1.5343360835069721,1.302875734734304,0.9838070834632688,1.725288728744566
3.1333333333333333,1.719549569976277,1.6714010732619413,1.5292979311246784,1.2986065020500472,0.9803676752065885,1.719549569976277
3.15,1.7138361787468195,1.6658696110866673,1.524281937009028,1.2943488876657723,0.976948836116003,1.7138361787468195
3.1666666666666665,1.708148810037381,1.6603630150658344,1.5192866712036073,1.290105798575408,0.9735505248569105,1.708148810037381
3.183333333333333,1.7024874465219098,1.6548810307302957,1.5143117917489763,1.2858725871078176,0.9701490602023859,1.7024874465219098
3.2,1.6968518962416226,1.6494232670349815,1.5093565688801818,1.281657402308191,0.9667033523899904,1.6968518962416226
3.216666666666667,1.691241828860625,1.6439895698591842,1.5044228921103355,1.277461485179905,0.9633019555308118,1.691241828860625
3.2333333333333334,1.6856571546644668,1.6385802548434363,1.4995103322914165,1.2732757662901317,0.9599112869003245,1.6856571546644668
3.25,1.6800979550490438,1.6331951194357754,1.4946176046258808,1.2691072145017386,0.9564880711325544,1.6800979550490438
3.2666666666666666,1.674564074689505,1.6278339951058407,1.489746122182427,1.2649558970473882,0.9531236483346883,1.674564074689505
3.283333333333333,1.669055451669004,1.622497072643315,1.4848953882515703,1.2608144703276594,0.9498225284233324,1.669055451669004
3.3,1.6635721081956703,1.6171840726060323,1.4800633018328855,1.2566813711164184,0.9464865348034079,1.6635721081956703
3.316666666666667,1.658113742213354,1.6118942901891262,1.4752496942695486,1.2525663134229257,0.9431269366501933,1.658113742213354
3.3333333333333335,1.6526798508729803,1.6066275317720957,1.4704563460207627,1.248468182374554,0.9398079846858176,1.6526798508729803
3.35,1.647270243634167,1.6013839575783586,1.465682501628362,1.244379448655701,0.9365574989531398,1.647270243634167
3.3666666666666667,1.6418848566603323,1.5961631819255546,1.4609260590554003,1.2402993991998565,0.9332761958667787,1.6418848566603323
3.3833333333333333,1.6365232962404965,1.5909644445707112,1.4561868400709201,1.2362364624152669,0.9299463645871725,1.6365232962404965
3.4,1.631184988655718,1.5857874810324943,1.451466985733418,1.23219584329033,0.9266108041261375,1.631184988655718
3.4166666666666665,1.625869720126094,1.5806327382682115,1.4467682618673257,1.228176088810227,0.9233051173195189,1.625869720126094
3.433333333333333,1.6205777727970125,1.575500826201183,1.4420907572273487,1.22417189208304,0.9200083029731222,1.6205777727970125
3.45,1.6153095872192986,1.5703920013432797,1.4374336260047413,1.220181419711425,0.9167443357050421,1.6153095872192986
3.466666666666667,1.6100654105720635,1.5653061895668472,1.4327957208177593,1.2161997905257613,0.9134996553603137,1.6100654105720635
3.4833333333333334,1.6048451978985268,1.560242941721412,1.4281760831038377,1.2122327358475085,0.9102445008451346,1.6048451978985268
3.5,1.599648621743847,1.5552019277609601,1.4235752684097511,1.208277261790086,0.9070598231265296,1.599648621743847
3.5166666666666666,1.5944753919952759,1.5501829002115934,1.4189920664091198,1.2043310586015203,0.9038803771411689,1.5944753919952759
3.533333333333333,1.5893251560963955,1.5451852943155124,1.4144257434967766,1.200397831678919,0.9006565292183774,1.5893251560963955
3.55,1.5841974115595487,1.5402086769451173,1.4098771574026792,1.196481925196562,0.8974655059694286,1.5841974115595487
3.566666666666667,1.5790917846283743,1.535253033475668,1.4053465699876055,1.1925767437178085,0.8943222936363449,1.5790917846283743
3.5833333333333335,1.5740081128861076,1.5303181226943403,1.4008324630245506,1.1886825833526697,0.8912000688129154,1.5740081128861076
3.6,1.5689460837851055,1.5254034214018013,1.3963346462623338,1.1848023480149847,0.8880267009816002,1.5689460837851055
3.6166666666666667,1.5639052708327483,1.520508636789564,1.3918542503013112,1.180943060541683,0.8848315622942625,1.5639052708327483
3.6333333333333333,1.558885437517339,1.5156340409139342,1.387393156937353,1.1771023720329183,0.8817095344369694,1.558885437517339
3.65,1.553886763783219,1.5107800848060458,1.3829503307190323,1.1732700945851549,0.8786056761521923,1.553886763783219
3.6666666666666665,1.5489094618846873,1.5059464759178778,1.3785239745067754,1.1694518941700376,0.8754576099819547,1.5489094618846873
3.683333333333333,1.5439533321589178,1.5011328423257893,1.3741152076676433,1.165650415583592,0.872351855262598,1.5439533321589178
3.7,1.539018168216268,1.496339265134612,1.3697243672648147,1.161862151176759,0.8692667276064461,1.539018168216268
3.716666666666667,1.5341039392100948,1.4915657039194077,1.3653505350183144,1.1580841567194602,0.8662275291856822,1.5341039392100948
3.7333333333333334,1.5292105262614535,1.4868117846483715,1.3609924763959416,1.1543156179850982,0.8631678693084962,1.5292105262614535
3.75,1.5243375732522086,1.4820769550269262,1.3566502870372594,1.1505638091578252,0.8601190433549575,1.5243375732522086
3.7666666666666666,1.5194846507177056,1.4773610783888516,1.3523248561788659,1.146824729021613,0.8570618906588231,1.5194846507177056
3.783333333333333,1.5146515579787514,1.4726641017751332,1.3480162502338324,1.14310544748751,0.8539780081551648,1.5146515579787514
3.8,1.5098382046713565,1.4679862197940672,1.3437257847421842,1.1394004648078533,0.8509582948386885,1.5098382046713565
3.816666666666667,1.5050447353510852,1.4633276396483605,1.3394522390780548,1.1357075767621243,0.8479135746676091,1.5050447353510852
3.8333333333333335,1.5002712197672066,1.4586881673166716,1.3351957349883674,1.132032691503549,0.8448520219936022,1.5002712197672066
3.85,1.4955175967475247,1.4540679382746866,1.3309576133993546,1.1283744409390124,0.8418206047369574,1.4955175967475247
3.8666666666666667,1.4907840042718528,1.4494672799271937,1.3267374576881121,1.1247268724936093,0.8388593834934714,1.4907840042718528
3.8833333333333333,1.486070622731353,1.4448860700092192,1.322533261482293,1.1210849291162173,0.8359159499217114,1.486070622731353
3.9,1.481377284803791,1.440323606784097,1.318343670344126,1.1174536319086963,0.8329794843485647,1.481377284803791
3.9166666666666665,1.4767034411992142,1.4357792786728654,1.314168922007557,1.113832403554629,0.8300645555337923,1.4767034411992142
3.933333333333333,1.4720485433845736,1.4312526580891596,1.3100086595867986,1.1102239210487692,0.8271276586640444,1.4720485433845736
