time_h,radius_cm,C_xi0,C_xi025,C_xi05,C_xi075,C_surface,C_max
1.4,1.7212,2.5499728008247615,2.5490277004603596,2.514546036704808,2.1483866144552115,0.9153288102126109,2.5499728008247615
1.4166666666666667,1.7181666666666668,2.5499661092599113,2.548890908433716,2.512278936995872,2.1402124449170836,0.9125901369563416,2.5499661092599113
1.4333333333333333,1.7151333333333334,2.549958032640007,2.5487393704079375,2.5099327935843787,2.1320774046099626,0.9100161809492293,2.549958032640007
1.45,1.7121000000000002,2.5499483417390905,2.548572055832099,2.50750820781192,2.1239750227597725,0.9075000164722621,2.5499483417390905
1.4666666666666666,1.7090666666666667,2.549936780320271,2.5483879115651478,2.505005424613241,2.1159067585719598,0.9048522465685012,2.549936780320271
1.4833333333333334,1.7060333333333333,2.5499230632435785,2.5481858574603504,2.5024249804803986,2.107879127392442,0.9022715350986272,2.5499230632435785
1.5,1.703,2.5499068745444005,2.5479647963718817,2.4997678177742575,2.0998911543637324,0.899662645881756,2.5499068745444005
1.5166666666666666,1.7004,2.5498878713177437,2.5477236867693307,2.497035503204213,2.0919465723494546,0.8971238021024943,2.5498878713177437
1.5333333333333334,1.6978,2.549865680788692,2.54746150012558,2.494229773985535,2.084044444274695,0.8946236157572394,2.549865680788692
1.55,1.6952000000000003,2.5498398931383455,2.5471771506088228,2.491351486752321,2.076185514161972,0.8920133477496504,2.5498398931383455
1.5666666666666667,1.6926,2.549810064243905,2.546869545626337,2.4884017027740284,2.06837337846244,0.8894109020600428,2.549810064243905
1.5833333333333333,1.69,2.54977571463703,2.5465375954763054,2.4853817620047765,2.060609086715533,0.8868511319887509,2.54977571463703
1.6,1.6874,2.549736329246578,2.5461802220030334,2.482292997221041,2.0528897715063494,0.8843222955647287,2.549736329246578
1.6166666666666667,1.6848,2.549691357480886,2.545796356695975,2.479136534199734,2.0452175805331754,0.8816611987671652,2.549691357480886
1.6333333333333333,1.6822,2.5496402129089493,2.5453849379910825,2.475913825374434,2.0375974560029566,0.8790252713831517,2.5496402129089493
1.65,1.6795999999999998,2.5495822731847886,2.5449449274109774,2.47262666671795,2.030028364630965,0.87654674045485,2.5495822731847886
1.6666666666666667,1.677,2.549516881436819,2.5444753184847935,2.4692764634857247,2.0224997870136763,0.874221015134607,2.549516881436819
1.6833333333333333,1.6744,2.5494433474584057,2.543975113046362,2.465863727553164,2.0150098493883295,0.87180319459076,2.5494433474584057
1.7,1.6718,2.549360946041774,2.5434432946148826,2.462389241868893,2.007564777539965,0.8692393911596605,2.549360946041774
1.7166666666666666,1.6691999999999998,2.5492689147715244,2.5428788544906125,2.458854598836039,2.000170505645944,0.8667752124715105,2.5492689147715244
1.7333333333333334,1.6666,2.549166456091062,2.54228082941955,2.4552616851913633,1.992820467863797,0.8643904504691969,2.549166456091062
1.75,1.6640000000000001,2.549052742075351,2.54164829825324,2.4516115804720955,1.9855133697086733,0.8619521008820428,2.549052742075351
1.7666666666666666,1.6614,2.548926915916546,2.5409803469292234,2.447905492943253,1.9782527641317935,0.8594158266668558,2.548926915916546
1.7833333333333334,1.6587999999999998,2.54878809073337,2.5402760863600524,2.4441450699916754,1.9710423151296763,0.856837930415596,2.54878809073337
1.8,1.6562000000000001,2.548635352229864,2.5395346771837204,2.4403322982946674,1.9638845924131443,0.8542023563611987,2.548635352229864
1.8166666666666667,1.6536000000000002,2.5484677638782585,2.5387553442148634,2.4364692656470908,1.956779387841002,0.8517547154048084,2.5484677638782585
1.8333333333333333,1.651,2.5482843723277395,2.5379373739597026,2.4325576252884327,1.9497168786482098,0.8493257346643416,2.5482843723277395
1.85,1.6483999999999999,2.5480842102687626,2.5370800728538767,2.4285980436189845,1.9426990588958222,0.8467865394472527,2.5480842102687626
1.8666666666666667,1.6458,2.547866292384986,2.536182734320729,2.4245919378055145,1.9357319512069742,0.8442496851970039,2.547866292384986
1.8833333333333333,1.6432000000000002,2.547629613324467,2.535244703428546,2.4205412744851165,1.9288134065906175,0.8417933941413619,2.547629613324467
1.9,1.6406,2.547373156631787,2.534265392649403,2.416447491693923,1.9219387191641757,0.8393075301354895,2.547373156631787
1.9166666666666667,1.638,2.547095900220395,2.5332442368812345,2.4123116669845874,1.9151102727461093,0.8369117608605501,2.547095900220395
1.9333333333333333,1.6354,2.54679681393519,2.5321806886832157,2.408135140031807,1.9083216801409753,0.8346011371588764,2.54679681393519
1.95,1.6328000000000003,2.54647486033413,2.531074222697903,2.403918450103621,1.9015712955322455,0.8322317357064993,2.54647486033413
1.9666666666666666,1.6302,2.546128993472255,2.529924292380906,2.3996624082926896,1.8948622556292896,0.8298069119894821,2.546128993472255
1.9833333333333334,1.6276,2.5457581550057915,2.5287303735692106,2.395368426832074,1.8881980792561963,0.8274034374535473,2.5457581550057915
2.0,1.625,2.5453612818344533,2.527492010676535,2.3910382142032036,1.8815768400034878,0.8249892774198908,2.5453612818344533
2.0166666666666666,1.6238,2.5449376955399283,2.5262099408959044,2.3866767992742313,1.8750027755331566,0.8225256602143162,2.5449376955399283
2.033333333333333,1.6226,2.544486825943202,2.5248850780367964,2.3822891747304857,1.8684815124598029,0.8199333070124685,2.544486825943202
2.05,1.6214,2.544007791278989,2.5235173173398504,2.3778768709265523,1.8620183893015962,0.8173461776479851,2.544007791278989
2.066666666666667,1.6202,2.543499730243589,2.5221066240689485,2.3734419719624924,1.8556103952943352,0.8147291033099711,2.543499730243589
2.0833333333333335,1.619,2.5429618136404737,2.5206530480777776,2.3689859232107633,1.8492575004336715,0.8121594381107755,2.5429618136404737
2.1,1.6178000000000001,2.542393249111928,2.519156669546088,2.364510109551833,1.8429546086636444,0.8096226885429582,2.542393249111928
2.1166666666666667,1.6166,2.5417932762022457,2.517617583324168,2.3600152122357896,1.836700905557936,0.8069996597560474,2.5417932762022457
2.1333333333333333,1.6154000000000002,2.5411611582665636,2.516035859914933,2.3555022904471246,1.8304992285385198,0.8043831104835809,2.5411611582665636
2.15,1.6142,2.5404961764668363,2.5144116094261233,2.350972850244415,1.8243483526626076,0.8018575658388984,2.5404961764668363
2.1666666666666665,1.6130000000000002,2.5397976420152966,2.5127450036868435,2.346427902670288,1.8182414089330363,0.7992958375111568,2.5397976420152966
2.183333333333333,1.6118000000000001,2.539064901952213,2.511036200072025,2.3418677763600266,1.81218002106531,0.7968216803634978,2.539064901952213
2.2,1.6106000000000003,2.538297323684147,2.509285322018078,2.3372931923251823,1.8061574821846085,0.7943926498397677,2.538297323684147
2.216666666666667,1.6094000000000002,2.537494289348907,2.5074924794470768,2.3327040804613164,1.8001756663088417,0.7918479446868991,2.537494289348907
2.2333333333333334,1.6082000000000003,2.5366551899938665,2.5056577345609083,2.3281014182075093,1.7942395932613326,0.7893278841739015,2.5366551899938665
2.25,1.6070000000000002,2.5357794270312883,2.503781237850196,2.3234866732695156,1.7883466791338147,0.7867899486270717,2.5357794270312883
2.2666666666666666,1.6058,2.53486644304814,2.501863223410684,2.3188609369589455,1.7825000108665017,0.784322856888458,2.53486644304814
2.283333333333333,1.6046,2.533915730165186,2.4999039782037373,2.314225378132475,1.7766899175295463,0.7819027204808419,2.533915730165186
2.3,1.6034,2.5329268298374146,2.4979037856651045,2.3095796874390704,1.770917777783567,0.7794785715680774,2.5329268298374146
2.316666666666667,1.6022,2.5318993061700317,2.495862831371407,2.3049244397445903,1.7651843401830054,0.7769640096751059,2.5318993061700317
2.3333333333333335,1.601,2.530832727228933,2.4937813337400057,2.3002605739644166,1.7594955797729113,0.7744528799706923,2.530832727228933
2.35,1.5998,2.529726687528792,2.491659603447328,2.2955898027469974,1.7538477489888278,0.7720117067489176,2.529726687528792
2.3666666666666667,1.5986,2.528580838888189,2.4894980555645736,2.2909126652340293,1.748236453132963,0.7696371226207627,2.528580838888189
2.3833333333333333,1.5974000000000002,2.527394891272811,2.4872970486504036,2.286229091726372,1.7426572172957762,0.76725386202947,2.527394891272811
2.4,1.5962,2.5261685726420424,2.4850568421299783,2.281538840396472,1.7371140237958338,0.7648325678595257,2.5261685726420424
2.4166666666666665,1.5950000000000002,2.524901601663644,2.4827776604312035,2.276842876741524,1.731610283208667,0.7623580188733233,2.524901601663644
2.433333333333333,1.5938,2.523593706912457,2.4804598442399133,2.27214253601291,1.7261470629988018,0.7598933361745105,2.523593706912457
2.45,1.5926000000000002,2.5222446723152587,2.4781038462782212,2.2674390045727417,1.7207220739248377,0.7574494725751192,2.5222446723152587
2.466666666666667,1.5914000000000001,2.52085435253656,2.475710165189985,2.2627327546541647,1.7153313779627357,0.7550698594867535,2.52085435253656
2.4833333333333334,1.5902000000000003,2.5194226542977387,2.473279244375437,2.2580238173151166,1.709975699933344,0.7526024155513978,2.5194226542977387
2.5,1.5890000000000002,2.5179494997954515,2.4708114758784596,2.253312895344527,1.704658584776764,0.7502574397347799,2.5179494997954515
2.5166666666666666,1.5877666666666668,2.516434791401649,2.468307268127739,2.248600589110266,1.6993688477352906,0.7480814536105649,2.516434791401649
2.533333333333333,1.5865333333333336,2.5148784668883923,2.4657669719196136,2.2438854633578282,1.6941041372756835,0.7457558973313101,2.5148784668883923
2.55,1.5853000000000002,2.51328048090544,2.46319075563678,2.2391673880743213,1.6888755343718176,0.7433650768132122,2.51328048090544
2.566666666666667,1.584066666666667,2.5116407332267765,2.4605788805665174,2.234448061731018,1.6836805920398168,0.7410009379642022,2.5116407332267765
2.5833333333333335,1.5828333333333333,2.509959161661352,2.4579318082164763,2.229728199372908,1.6785202677148443,0.7387071228395405,2.509959161661352
2.6,1.5816000000000001,2.508235785343374,2.4552500290866073,2.22500846784095,1.6733892147853484,0.7363996939104092,2.508235785343374
2.6166666666666667,1.5803666666666667,2.50647068048238,2.452534011089259,2.2202886130834374,1.6682890859003021,0.7341151418145793,2.50647068048238
2.6333333333333333,1.5791333333333335,2.5046639401937987,2.449784143301758,2.215568981950124,1.6632170074376456,0.7319056676112886,2.5046639401937987
2.65,1.5779,2.502815657007137,2.4470008103269545,2.210849242434316,1.65817074979353,0.72969946077755,2.502815657007137
2.6666666666666665,1.5766666666666669,2.5009259205964076,2.444184302041078,2.2061291369930762,1.6531520005722373,0.7274155689783814,2.5009259205964076
2.683333333333333,1.5754333333333335,2.498994796464865,2.4413348893308404,2.201409363872244,1.6481675810874041,0.7251861569413491,2.498994796464865
2.7,1.5742000000000003,2.4970223564561462,2.4384530034129344,2.1966911599792103,1.6432096510488878,0.7229220382097705,2.4970223564561462
2.716666666666667,1.5729666666666666,2.4950087474458327,2.435539135651965,2.191974198898685,1.6382832801334568,0.7205864625802159,2.4950087474458327
2.7333333333333334,1.5717333333333334,2.492954157368333,2.4325937155711967,2.1872598423545453,1.6333920110696014,0.7183391040098241,2.492954157368333
2.75,1.5705,2.4908588087253003,2.429617370792206,2.182549008487654,1.6285276527931298,0.7161064780994382,2.4908588087253003
2.7666666666666666,1.5692666666666668,2.4887230120164436,2.426610693054271,2.1778410214490163,1.6236893718885752,0.7139649777157001,2.4887230120164436
2.783333333333333,1.5680333333333334,2.4865470875229385,2.423574087159786,2.173135466055504,1.6188731991431429,0.711846562630706,2.4865470875229385
2.8,1.5668000000000002,2.484331302870703,2.4205078442474823,2.1684314603000283,1.6140797746556104,0.709681181055618,2.484331302870703
2.816666666666667,1.5655666666666668,2.48207585737939,2.4174121485588502,2.163729245974672,1.6093154105884886,0.7075506007273752,2.48207585737939
2.8333333333333335,1.5643333333333336,2.4797809066163063,2.414287326466119,2.1590297372762826,1.6045743947526088,0.7053953657514535,2.4797809066163063
2.85,1.5631000000000002,2.477446655909656,2.4111337773842676,2.154332757750012,1.5998618565920402,0.7031688389619289,2.477446655909656
2.8666666666666667,1.5618666666666667,2.475073348196956,2.4079518928981534,2.149639416743681,1.5951774206693807,0.7009988668102559,2.475073348196956
2.8833333333333333,1.5606333333333335,2.472661271571744,2.4047422118526436,2.144950236556869,1.5905204447410517,0.6988782979845655,2.472661271571744
2.9,1.5594000000000001,2.470210786489025,2.4015052757741726,2.140265199720588,1.5858842998055225,0.6967361336704165,2.470210786489025
2.9166666666666665,1.5581666666666667,2.4677222817834075,2.3982414905388234,2.135583645046658,1.581276737588215,0.6944796750238282,2.4677222817834075
2.933333333333333,1.5569333333333335,2.4651961018053106,2.3949512339939996,2.130907143660875,1.5767004599750898,0.6923419941944005,2.4651961018053106
2.95,1.5557,2.462632612165456,2.3916351635031825,2.126236507595096,1.5721470367829664,0.6903311380223399,2.462632612165456
2.966666666666667,1.5544666666666667,2.460032286422506,2.388293865232563,2.121570355621004,1.5676085608649837,0.6884014014327756,2.460032286422506
2.9833333333333334,1.5532333333333335,2.4573955762397075,2.3849275334455946,2.116906855612924,1.563087591706645,0.6864027554401336,2.4573955762397075
3.0,1.552,2.454722761140017,2.381536152187632,2.1122458714336414,1.5585883455335838,0.6843732600448602,2.454722761140017
3.0166666666666666,1.5506,2.452013571942377,2.378119385410162,2.1075874541395274,1.554109379594291,0.6823810446425249,2.452013571942377
3.033333333333333,1.5492000000000001,2.449268008439848,2.374677196977599,2.102931177321707,1.549650491177456,0.6803446073317658,2.449268008439848
3.05,1.5478,2.446486271323524,2.3712098395444308,2.098277576517402,1.5452168372979873,0.678271343150265,2.446486271323524
3.066666666666667,1.5464,2.4436686084285695,2.3677177252810506,2.093628111672459,1.5408097885869791,0.6762801054292208,2.4436686084285695
3.0833333333333335,1.545,2.440815380537141,2.3642014827071858,2.0889833937728093,1.5364224585148722,0.6743054892583026,2.440815380537141
3.1,1.5436,2.437927070573,2.3606616451640465,2.0843425956765342,1.5320551495777999,0.6723039753332559,2.437927070573
3.1166666666666667,1.5422,2.4350041482172062,2.3570985492306784,2.0797058952116094,1.5277127464502565,0.6701947201665357,2.4350041482172062
3.1333333333333333,1.5408000000000002,2.4320470259180573,2.353512642994439,2.075074526373122,1.5233967126262868,0.6682271870126039,2.4320470259180573
3.15,1.5394,2.4290561673840476,2.3499045712986337,2.0704488847672646,1.5190986941893692,0.6662826719544976,2.4290561673840476
3.1666666666666665,1.538,2.4260321214067604,2.3462748346605453,2.06582797125258,1.5148212807389312,0.6643749906989381,2.4260321214067604
3.183333333333333,1.5366000000000002,2.422975384735569,2.3426237455070216,2.061211642484231,1.5105597281057257,0.6624389764092086,2.422975384735569
3.2,1.5352000000000001,2.419886372231193,2.3389515460133756,2.056599290466746,1.506321000525919,0.6604079416488223,2.419886372231193
3.216666666666667,1.5338,2.41676542519813,2.335258508267655,2.0519924084209205,1.5021067833178794,0.6584668610963164,2.41676542519813
3.2333333333333334,1.5324,2.413612923774809,2.3315452026984143,2.047391244243234,1.4979077544912478,0.6565289392188605,2.413612923774809
3.25,1.5310000000000001,2.4104293572214894,2.3278120195493486,2.0427947689523926,1.4937304876390893,0.6545191293486734,2.4104293572214894
3.2666666666666666,1.5296,2.40721515895132,2.3240592468273147,2.0382041143258287,1.4895756936424154,0.6526300373942984,2.40721515895132
3.283333333333333,1.5282,2.403970754735473,2.320287401678251,2.0336193384224797,1.4854358087593391,0.6508558941393277,2.403970754735473
3.3,1.5268,2.4006966333302433,2.316496820213736,2.0290389028980016,1.4813085322415585,0.6489837195130583,2.4006966333302433
3.316666666666667,1.5254,2.3973931876451227,2.312687522614448,2.0244623987161985,1.4772029805329698,0.6470600746308766,2.3973931876451227
3.3333333333333335,1.524,2.394060667557142,2.3088597014502956,2.0198914107619346,1.4731179748216436,0.6452119554471549,2.394060667557142
3.35,1.5226,2.3906993919092328,2.3050138430146623,2.0153257985192523,1.4690455082621203,0.6434913685138903,2.3906993919092328
3.3666666666666667,1.5211999999999999,2.3873097854657046,2.3011501911478405,2.01076391124,1.464984370434343,0.6416801631228617,2.3873097854657046
3.3833333333333333,1.5198,2.3838921678328764,2.297268678321516,2.0062053412431418,1.4609426845728173,0.6397607233685564,2.3838921678328764
3.4,1.5184000000000002,2.3804467152380684,2.293369421473707,2.0016518642070653,1.4569256868026534,0.6378300166768839,2.3804467152380684
3.4166666666666665,1.5170000000000001,2.376973692969469,2.289453007572018,1.9971053220197628,1.4529322959161282,0.6359585809423302,2.376973692969469
3.433333333333333,1.5156,2.373473621593332,2.285520235685593,1.9925662042598473,1.4489576723877367,0.6340905445756493,2.373473621593332
3.45,1.5142,2.3699471894754245,2.281571748722813,1.9880339520088812,1.44500038129007,0.6322802979699083,2.3699471894754245
3.466666666666667,1.5128000000000001,2.366395057784593,2.2776079591414913,1.983507719620682,1.4410553485792397,0.6304913031758154,2.366395057784593
3.4833333333333334,1.5114,2.3628177576869023,2.2736290220479574,1.9789865465929015,1.437128087489699,0.6286699242506302,2.3628177576869023
3.5,1.51,2.3592156460886824,2.269635069483516,1.974470988308997,1.4332153567354395,0.6269849175359301,2.3592156460886824
3.5166666666666666,1.5089,2.3555897665346808,2.2656271344704377,1.9699611068045328,1.4293147167631626,0.6252757788141131,2.3555897665346808
3.533333333333333,1.5078,2.351941144899099,2.2616060317193405,1.965457080140526,1.4254301747494829,0.6234479579514374,2.351941144899099
3.55,1.5067000000000002,2.348269996162096,2.2575717979000736,1.9609596231587125,1.4215658547660928,0.6216815491285288,2.348269996162096
3.566666666666667,1.5056,2.3445765438507,2.253524747805865,1.9564692897002174,1.4177146240217662,0.6199923296750673,2.3445765438507
3.5833333333333335,1.5045000000000002,2.3408611308680705,2.249465132538341,1.9519848320631548,1.4138765091838268,0.6183295179929412,2.3408611308680705
3.6,1.5034,2.3371240616592037,2.245392952121205,1.9475059817557798,1.410054404977829,0.6165361851271759,2.3371240616592037
3.6166666666666667,1.5023000000000002,2.3333655426893998,2.241308305481093,1.943033689435746,1.4062553648882763,0.614694978399916,2.3333655426893998
3.6333333333333333,1.5012,2.3295858325594807,2.2372116678259775,1.9385698765827575,1.4024771806886478,0.6129997198830621,2.3295858325594807
3.65,1.5001,2.325785422328838,2.2331037547442047,1.934114042817478,1.3987091805332965,0.6113136628451875,2.325785422328838
